date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2014-12-11,2,1008028,NP0551,41.0,5.634146,3.3894308,11.292683,7.102439,184.24391,125.97886,126.75646,134.62314,144.48433,final
2014-12-21,2,1008028,NP0551,41.0,5.804878,3.7707317,16.414635,10.172358,151.0488,73.4065,123.19243,141.14243,199.02533,final
2015-01-01,2,1008028,NP0551,41.0,7.609756,5.304065,19.04878,13.186992,135.95122,56.785366,122.37651,132.23067,228.13043,final
2015-01-11,2,1008028,NP0551,41.0,4.4390244,6.0276423,17.853659,15.6658535,62.902443,42.9,85.594215,110.58657,141.75876,final
2015-01-21,2,1008028,NP0551,41.0,6.0487804,5.9560976,18.09756,17.287806,37.34146,31.674797,100.84595,103.63318,115.45111,final
2015-02-01,2,1008028,NP0551,41.0,5.414634,7.5390244,15.902439,19.522764,40.92683,37.01382,83.05777,85.23688,109.31362,final
2015-02-11,2,1008028,NP0551,41.0,9.609756,10.47317,21.073172,23.968292,50.219513,47.039024,94.41993,90.0059,106.11174,final
2015-02-21,2,1008028,NP0551,41.0,14.609756,5.0780487,29.634148,23.090244,64.14635,51.4187,194.5789,123.296,122.55927,final
2015-03-01,2,1008028,NP0551,41.0,29.024391,9.23252,53.243904,24.78374,88.19512,57.493496,239.0609,195.55606,149.12772,final
2015-03-11,2,1008028,NP0551,41.0,15.390244,9.7780485,59.02439,24.088617,97.95122,63.722763,137.97656,220.1012,149.80656,final
2015-03-21,2,1008028,NP0551,41.0,48.02439,13.226016,92.439026,32.236584,140.17075,72.61463,290.92694,261.67554,187.04044,final
2015-04-01,2,1008028,NP0551,41.0,10.585366,14.744716,74.0,37.74878,143.14635,82.05528,78.934364,184.8006,170.17503,final
2015-04-11,2,1008028,NP0551,41.0,30.414635,16.696749,89.02439,44.66748,169.12195,92.72439,163.22552,189.30775,178.17656,final
2015-04-21,2,1008028,NP0551,41.0,24.0,18.196749,65.0,49.63821,187.07318,104.96504,125.017525,128.11548,174.6675,final
2015-05-01,2,1008028,NP0551,41.0,37.90244,41.534145,92.31708,76.42764,219.56097,138.96016,92.19561,119.51356,155.98828,final
2015-05-11,2,1008028,NP0551,41.0,58.439026,34.534145,120.34146,94.26504,268.39026,163.02113,160.46642,126.26949,162.71182,final
2015-05-21,2,1008028,NP0551,41.0,13.487804,51.941463,109.82927,128.00975,267.26828,209.88455,32.468086,86.33147,126.704445,final
2015-06-01,2,1008028,NP0551,41.0,61.780487,75.21138,133.70732,161.687,300.0244,275.8634,83.25562,83.21424,108.6024,final
2015-06-11,2,1008028,NP0551,41.0,90.85366,90.88211,166.12195,218.03496,375.48782,356.9675,99.97033,76.72427,105.11657,final
2015-06-21,2,1008028,NP0551,41.0,169.60976,120.8439,322.2439,286.9374,497.07318,464.5854,138.75107,112.09386,106.918396,final
2015-07-01,2,1008028,NP0551,41.0,64.53658,152.64796,325.0,364.374,551.02435,602.48865,44.108772,89.34035,91.52835,final
2015-07-11,2,1008028,NP0551,41.0,148.46341,144.71788,382.60974,418.20975,669.0731,730.50977,102.501724,91.58809,91.647064,final
2015-07-21,2,1008028,NP0551,41.0,135.58537,138.48618,348.5854,435.85202,780.65857,850.7992,97.97834,80.205,91.804085,final
2015-08-01,2,1008028,NP0551,41.0,95.12195,102.76667,379.17072,385.97073,837.87805,912.03174,92.90623,98.260735,91.91373,final
2015-08-11,2,1008028,NP0551,41.0,109.268295,114.4813,339.97562,355.73413,888.70734,991.9789,95.63697,95.631546,89.641556,final
2015-08-21,2,1008028,NP0551,41.0,144.63414,128.16667,349.02438,345.41464,1019.8537,1068.2041,112.36606,101.030136,95.49477,final
2015-09-01,2,1008028,NP0551,41.0,22.09756,81.48943,276.0,324.1374,980.1707,1074.482,31.330486,85.37468,91.263275,final
2015-09-11,2,1008028,NP0551,41.0,50.97561,69.36016,217.7073,279.01627,940.29266,1052.9602,75.27634,78.413574,89.350494,final
2015-09-21,2,1008028,NP0551,41.0,36.390244,56.34309,109.46341,207.19269,807.0732,988.45935,67.47336,53.943146,81.74197,final
2015-10-01,2,1008028,NP0551,41.0,6.9512196,22.268291,94.31707,147.97154,749.4878,858.07965,43.828266,64.92519,87.4181,final
2015-10-11,2,1008028,NP0551,41.0,27.658537,20.10244,71.0,98.71382,628.6829,733.46423,130.10104,73.278564,85.81092,final
2015-10-21,2,1008028,NP0551,41.0,27.341463,17.523577,61.951218,59.89431,520.439,612.50165,143.58937,103.16963,85.09111,final
2015-11-01,2,1008028,NP0551,41.0,1.7560976,2.195935,56.756096,39.82195,427.07318,511.9309,93.887695,137.78093,83.58432,final
2015-11-11,2,1008028,NP0551,41.0,0.34146342,0.44308943,29.439024,20.162601,318.14633,397.8927,98.132935,136.86592,80.20655,final
2015-11-21,2,1008028,NP0551,41.0,1.2195122,0.700813,3.317073,3.3398376,174.7317,270.42682,109.09869,99.72703,65.2557,final
2015-12-01,2,1008028,NP0551,41.0,2.5853658,3.012195,4.1463413,4.1560974,155.21953,191.94958,94.672745,99.89345,81.35053,final
2015-12-11,2,1008028,NP0551,41.0,2.7560976,3.3894308,6.5609756,7.102439,106.99999,125.97886,92.45082,95.526,85.50998,final
2015-12-21,2,1008028,NP0551,41.0,2.7804878,3.7707317,8.121951,10.172358,73.390236,73.4065,88.70968,86.4859,99.97925,final
2016-01-01,2,1008028,NP0551,41.0,2.5609756,5.304065,8.097561,13.186992,69.0,56.785366,73.37856,72.01609,119.76946,final
2016-01-11,2,1008028,NP0551,41.0,2.7317073,6.0276423,8.073171,15.6658535,44.07317,42.9,70.11206,63.25977,102.4492,final
2016-01-21,2,1008028,NP0551,41.0,2.0,5.9560976,7.2926826,17.287806,18.731707,31.674797,63.891365,55.1543,64.70849,final
2016-02-01,2,1008028,NP0551,41.0,2.0731707,7.5390244,6.804878,19.522764,19.048779,37.01382,56.409256,48.138447,57.240158,final
2016-02-11,2,1008028,NP0551,41.0,3.6341465,10.47317,7.7073174,23.968292,22.341463,47.039024,55.80076,43.8663,52.54031,final
2016-02-21,2,1008028,NP0551,41.0,2.292683,5.0780487,8.0,23.090244,23.414633,51.4187,72.362045,46.27941,50.363857,final
2016-03-01,2,1008028,NP0551,41.0,5.8536587,9.23252,11.780488,24.78374,26.682926,57.493496,76.259575,56.341106,50.69796,final
2016-03-11,2,1008028,NP0551,41.0,11.170732,9.7780485,19.317074,24.088617,35.09756,63.722763,109.423996,83.59653,58.346836,final
2016-03-21,2,1008028,NP0551,41.0,11.317073,13.226016,28.341465,32.236584,43.634148,72.61463,89.526276,89.53954,62.661057,final
2016-04-01,2,1008028,NP0551,41.0,5.902439,14.744716,28.390244,37.74878,46.97561,82.05528,55.21699,78.10806,59.704144,final
2016-04-11,2,1008028,NP0551,41.0,6.4634147,16.696749,23.682928,44.66748,50.707317,92.72439,52.834713,57.749916,57.004517,final
2016-04-21,2,1008028,NP0551,41.0,3.4634147,18.196749,15.829269,49.63821,52.17073,104.96504,36.48535,38.122166,51.989914,final
2016-05-01,2,1008028,NP0551,41.0,116.65854,41.534145,126.585365,76.42764,166.7561,138.96016,261.4393,161.5979,119.308075,final
2016-05-11,2,1008028,NP0551,41.0,41.82927,34.534145,161.95123,94.26504,204.95122,163.02113,118.45271,168.18735,124.955246,final
2016-05-21,2,1008028,NP0551,41.0,109.34146,51.941463,267.82928,128.00975,312.0,209.88455,200.80528,205.11975,147.52107,final
2016-06-01,2,1008028,NP0551,41.0,105.07317,75.21138,256.2439,161.687,411.21954,275.8634,137.22887,156.72722,148.19287,final
2016-06-11,2,1008028,NP0551,41.0,70.756096,90.88211,285.17075,218.03496,470.8049,356.9675,79.00962,130.10101,131.44962,final
2016-06-21,2,1008028,NP0551,41.0,106.60976,120.8439,282.43903,286.9374,566.0976,464.5854,88.68905,98.45913,121.61742,final
2016-07-01,2,1008028,NP0551,41.0,171.04878,152.64796,348.4146,364.374,731.2439,602.48865,111.67209,95.679344,121.19467,final
2016-07-11,2,1008028,NP0551,41.0,192.7561,144.71788,470.41464,418.20975,917.5366,730.50977,132.08583,112.335464,125.4282,final
2016-07-21,2,1008028,NP0551,41.0,167.87805,138.48618,531.6829,435.85202,1081.9512,850.7992,120.484116,121.737656,127.01007,final
2016-08-01,2,1008028,NP0551,41.0,63.97561,102.76667,424.60977,385.97073,1029.2683,912.03174,64.004585,109.88284,112.78435,final
2016-08-11,2,1008028,NP0551,41.0,118.21951,114.4813,350.07318,355.73413,1105.6586,991.9789,103.12869,98.43072,111.40242,final
2016-08-21,2,1008028,NP0551,41.0,91.36585,128.16667,273.56097,345.41464,1087.6829,1068.2041,72.364845,79.494675,101.81501,final
2016-09-01,2,1008028,NP0551,41.0,107.04878,81.48943,316.63416,324.1374,1089.6586,1074.482,129.552,97.72033,101.40591,final
2016-09-11,2,1008028,NP0551,41.0,83.95122,69.36016,282.36584,279.01627,1102.8536,1052.9602,119.62215,101.17936,104.716,final
2016-09-21,2,1008028,NP0551,41.0,51.97561,56.34309,242.97562,207.19269,1048.2195,988.45935,92.88023,116.86342,106.01536,final
2016-10-01,2,1008028,NP0551,41.0,93.36585,22.268291,229.29266,147.97154,970.53656,858.07965,360.73346,153.16093,113.02973,final
2016-10-11,2,1008028,NP0551,41.0,12.926829,20.10244,158.2683,98.71382,790.7073,733.46423,71.41469,157.42192,107.75163,final
2016-10-21,2,1008028,NP0551,41.0,17.463415,17.523577,123.756096,59.89431,640.29266,612.50165,99.732895,198.40892,104.50056,final
2016-11-01,2,1008028,NP0551,41.0,1.8292683,2.195935,32.219513,39.82195,578.1464,511.9309,94.90453,83.03859,112.80936,final
2016-11-11,2,1008028,NP0551,41.0,0.4390244,0.44308943,19.731707,20.162601,460.3658,397.8927,99.925316,98.28756,115.506134,final
2016-11-21,2,1008028,NP0551,41.0,0.68292683,0.700813,2.9512196,3.3398376,369.6829,270.42682,99.68626,95.34022,136.03719,final
2016-12-01,2,1008028,NP0551,41.0,2.609756,3.012195,3.731707,4.1560974,265.24387,191.94958,94.977165,95.36494,137.21474,final
2016-12-11,2,1008028,NP0551,41.0,3.0,3.3894308,6.2926826,7.102439,184.29268,125.97886,95.35807,93.30914,144.52156,final
2016-12-21,2,1008028,NP0551,41.0,2.9512196,3.7707317,8.560976,10.172358,135.2683,73.4065,90.65628,89.379486,178.8988,final
2017-01-01,2,1008028,NP0551,41.0,2.4146342,5.304065,8.365854,13.186992,44.317078,56.785366,71.958336,73.49128,79.81999,final
2017-01-11,2,1008028,NP0551,41.0,1.8292683,6.0276423,7.1951222,15.6658535,33.219513,42.9,61.928635,59.010975,79.79021,final
2017-01-21,2,1008028,NP0551,41.0,8.097561,5.9560976,12.341463,17.287806,23.85366,31.674797,119.54585,77.80695,78.674355,final
2017-02-01,2,1008028,NP0551,41.0,2.6341465,7.5390244,12.560976,19.522764,24.658537,37.01382,60.8831,71.610916,70.59233,final
2017-02-11,2,1008028,NP0551,41.0,2.5853658,10.47317,13.317074,23.968292,26.804876,47.039024,49.022697,63.231457,61.117355,final
2017-02-21,2,1008028,NP0551,41.0,1.6585366,5.0780487,6.8780484,23.090244,27.780487,51.4187,66.0697,42.285313,58.102165,final
2017-03-01,2,1008028,NP0551,41.0,6.219512,9.23252,10.463414,24.78374,31.390244,57.493496,78.83012,51.918983,58.230446,final
2017-03-11,2,1008028,NP0551,41.0,4.121951,9.7780485,12.0,24.088617,32.512196,63.722763,61.726357,58.442104,54.58482,final
2017-03-21,2,1008028,NP0551,41.0,5.707317,13.226016,16.04878,32.236584,35.268295,72.61463,58.747437,56.52715,51.88235,final
2017-04-01,2,1008028,NP0551,41.0,8.390244,14.744716,18.219511,37.74878,41.243904,82.05528,67.81684,54.3162,53.12016,final
2017-04-11,2,1008028,NP0551,41.0,19.09756,16.696749,33.19512,44.66748,58.512196,92.72439,111.06531,76.901665,64.99114,final
2017-04-21,2,1008028,NP0551,41.0,8.487804,18.196749,35.97561,49.63821,58.90244,104.96504,58.145237,74.99442,58.111595,final
2017-05-01,2,1008028,NP0551,41.0,41.439026,41.534145,69.02439,76.42764,97.70732,138.96016,99.79559,90.90818,71.34427,final
2017-05-11,2,1008028,NP0551,41.0,36.585365,34.534145,86.51219,94.26504,131.7073,163.02113,105.18848,92.18975,81.36316,final
2017-05-21,2,1008028,NP0551,41.0,32.90244,51.941463,110.926834,128.00975,162.9512,209.88455,66.563866,87.15664,78.158806,final
2017-06-01,2,1008028,NP0551,41.0,112.60976,75.21138,182.09756,161.687,269.34146,275.8634,146.62479,112.24484,97.677895,final
2017-06-11,2,1008028,NP0551,41.0,123.29269,90.88211,268.80487,218.03496,388.5122,356.9675,133.80254,122.76321,108.7148,final
2017-06-21,2,1008028,NP0551,41.0,118.53658,120.8439,354.43903,286.9374,501.3415,464.5854,98.16653,123.121956,107.827354,final
2017-07-01,2,1008028,NP0551,41.0,237.39024,152.64796,479.2195,364.374,730.3415,602.48865,153.75412,131.09193,121.04613,final
2017-07-11,2,1008028,NP0551,41.0,81.0,144.71788,436.92682,418.20975,792.2439,730.50977,57.441372,104.42264,108.39339,final
2017-07-21,2,1008028,NP0551,41.0,138.21951,138.48618,456.60977,435.85202,921.9756,850.7992,99.814156,104.70855,108.31695,final
2017-08-01,2,1008028,NP0551,41.0,117.414635,102.76667,336.63416,385.97073,997.95123,912.03174,113.59229,87.381004,109.3693,final
2017-08-11,2,1008028,NP0551,41.0,179.48781,114.4813,435.12195,355.73413,1140.8536,991.9789,154.40726,122.0073,114.93259,final
2017-08-21,2,1008028,NP0551,41.0,116.12195,128.16667,413.02438,345.41464,1224.0732,1068.2041,90.95515,119.29421,114.52372,final
2017-09-01,2,1008028,NP0551,41.0,32.19512,81.48943,327.80487,324.1374,1143.6584,1074.482,43.005394,101.11427,106.408295,final
2017-09-11,2,1008028,NP0551,41.0,43.609756,69.36016,191.92683,279.01627,1063.9756,1052.9602,65.3707,69.336464,101.04118,final
2017-09-21,2,1008028,NP0551,41.0,52.07317,56.34309,127.87805,207.19269,997.5122,988.45935,93.03928,62.62141,100.91125,final
2017-10-01,2,1008028,NP0551,41.0,15.804878,22.268291,111.4878,147.97154,775.9268,858.07965,76.29696,76.14998,90.48143,final
2017-10-11,2,1008028,NP0551,41.0,7.634146,20.10244,75.5122,98.71382,702.561,733.46423,50.330345,77.62919,95.8152,final
2017-10-21,2,1008028,NP0551,41.0,16.853659,17.523577,40.292683,59.89431,581.1951,612.50165,97.0257,69.79453,94.93013,final
2017-11-01,2,1008028,NP0551,41.0,1.9268292,2.195935,26.414633,39.82195,465.7073,511.9309,96.26031,70.08761,91.05807,final
2017-11-11,2,1008028,NP0551,41.0,0.34146342,0.44308943,19.12195,20.162601,286.56097,397.8927,98.132935,95.864296,72.366905,final
2017-11-21,2,1008028,NP0551,41.0,0.68292683,0.700813,2.9512196,3.3398376,171.12193,270.42682,99.68626,95.34022,63.94509,final
2017-12-01,2,1008028,NP0551,41.0,2.7804878,3.012195,3.804878,4.1560974,141.7073,191.94958,97.10806,96.16409,74.48978,final
2017-12-11,2,1008028,NP0551,41.0,2.9756098,3.3894308,6.4390244,7.102439,101.07317,125.97886,95.06735,94.51834,80.98496,final
2017-12-21,2,1008028,NP0551,41.0,2.8536584,3.7707317,8.609756,10.172358,51.853657,73.4065,89.54394,89.701004,72.511406,final
2018-01-01,2,1008028,NP0551,41.0,2.317073,5.304065,8.146341,13.186992,38.36585,56.785366,71.01151,72.2843,70.1879,final
2018-01-11,2,1008028,NP0551,41.0,2.0,6.0276423,7.1707315,15.6658535,32.731705,42.9,63.47685,58.892952,78.77182,final
2018-01-21,2,1008028,NP0551,41.0,2.0,5.9560976,6.317073,17.287806,17.878048,31.674797,63.891365,50.77697,62.380844,final
2018-02-01,2,1008028,NP0551,41.0,3.097561,7.5390244,7.097561,19.522764,19.04878,37.01382,64.57887,49.331963,57.240166,final
2018-02-11,2,1008028,NP0551,41.0,8.341463,10.47317,13.439024,23.968292,27.04878,47.039024,86.223206,63.65244,61.58606,final
2018-02-21,2,1008028,NP0551,41.0,1.8536586,5.0780487,13.292683,23.090244,28.219513,51.4187,68.00581,65.121124,58.88032,final
2018-03-01,2,1008028,NP0551,41.0,3.0,9.23252,13.195122,24.78374,28.439024,57.493496,56.2093,61.09079,53.508007,final
2018-03-11,2,1008028,NP0551,41.0,3.292683,9.7780485,8.146341,24.088617,28.756098,63.722763,56.114872,45.194107,49.119236,final
2018-03-21,2,1008028,NP0551,41.0,19.658537,13.226016,25.95122,32.236584,45.560974,72.61463,135.29306,83.12046,65.14361,final
2018-04-01,2,1008028,NP0551,41.0,44.609756,14.744716,67.560974,37.74878,87.85366,82.05528,251.25584,169.73811,106.66057,final
2018-04-11,2,1008028,NP0551,41.0,6.780488,16.696749,71.04878,44.66748,92.63415,92.72439,54.2961,153.11584,99.90766,final
2018-04-21,2,1008028,NP0551,41.0,55.121952,18.196749,106.51219,49.63821,145.7561,104.96504,259.18268,204.09195,137.09457,final
2018-05-01,2,1008028,NP0551,41.0,60.658535,41.534145,122.560974,76.42764,203.31708,138.96016,141.09755,156.65561,144.70468,final
2018-05-11,2,1008028,NP0551,41.0,54.487804,34.534145,170.2683,94.26504,249.46342,163.02113,150.47195,176.566,151.44727,final
2018-05-21,2,1008028,NP0551,41.0,33.02439,51.941463,148.17073,128.00975,280.63416,209.88455,66.77803,115.157524,132.92447,final
2018-06-01,2,1008028,NP0551,41.0,124.0,75.21138,211.51219,161.687,401.63416,275.8634,160.82506,129.89146,144.78004,final
2018-06-11,2,1008028,NP0551,41.0,64.34146,90.88211,221.36584,218.03496,462.68292,356.9675,72.319496,101.49344,129.20578,final
2018-06-21,2,1008028,NP0551,41.0,88.243904,120.8439,276.58536,286.9374,531.2683,464.5854,74.094894,96.45402,114.20038,final
2018-07-01,2,1008028,NP0551,41.0,223.21951,152.64796,375.80487,364.374,709.87805,602.48865,144.76529,103.09466,117.6776,final
2018-07-11,2,1008028,NP0551,41.0,105.21951,144.71788,416.68292,418.20975,808.317,730.50977,73.61814,99.63922,110.57868,final
2018-07-21,2,1008028,NP0551,41.0,145.58537,138.48618,474.0244,435.85202,898.78046,850.7992,104.94765,108.658775,105.606606,final
2018-08-01,2,1008028,NP0551,41.0,118.19512,102.76667,369.0,385.97073,956.317,912.03174,114.316536,95.65933,104.82919,final
2018-08-11,2,1008028,NP0551,41.0,110.414635,114.4813,374.19513,355.73413,1012.24384,991.9789,96.596405,105.11762,102.03264,final
2018-08-21,2,1008028,NP0551,41.0,146.53659,128.16667,375.14636,345.41464,1125.7561,1068.2041,113.794685,108.48472,105.36263,final
2018-09-01,2,1008028,NP0551,41.0,55.878048,81.48943,312.82928,324.1374,1057.6342,1074.482,70.38785,96.56432,98.439255,final
2018-09-11,2,1008028,NP0551,41.0,22.536585,69.36016,224.95123,279.01627,1015.8293,1052.9602,37.03137,80.9641,96.490326,final
2018-09-21,2,1008028,NP0551,41.0,33.512196,56.34309,111.926834,207.19269,961.0976,988.45935,62.78164,55.104084,97.24581,final
2018-10-01,2,1008028,NP0551,41.0,10.073171,22.268291,66.121956,147.97154,747.95123,858.07965,55.277283,46.493587,87.24007,final
2018-10-11,2,1008028,NP0551,41.0,11.390244,20.10244,54.97561,98.71382,654.12195,733.46423,65.29343,57.82798,89.255775,final
2018-10-21,2,1008028,NP0551,41.0,17.414635,17.523577,38.878048,59.89431,525.95123,612.50165,99.51632,67.61463,85.98378,final
2018-11-01,2,1008028,NP0551,41.0,1.8780488,2.195935,30.682926,39.82195,409.6342,511.9309,95.58242,79.61038,80.210754,final
2018-11-11,2,1008028,NP0551,41.0,0.3902439,0.44308943,19.682926,20.162601,299.60983,397.8927,99.02913,98.093704,75.6057,final
2018-11-21,2,1008028,NP0551,41.0,0.68292683,0.700813,2.9512196,3.3398376,153.75612,270.42682,99.68626,95.34022,57.640034,final
2018-12-01,2,1008028,NP0551,41.0,2.609756,3.012195,3.6829267,4.1560974,100.487816,191.94958,94.977165,94.83218,53.56082,final
2018-12-11,2,1008028,NP0551,41.0,3.0,3.3894308,6.2926826,7.102439,80.951225,125.97886,95.35807,93.30914,65.622215,final
2018-12-21,2,1008028,NP0551,41.0,2.9512196,3.7707317,8.560976,10.172358,50.390244,73.4065,90.65628,89.379486,70.644966,final
2019-01-01,2,1008028,NP0551,41.0,5.121951,5.304065,11.073171,13.186992,45.439022,56.785366,98.2326,88.37728,81.63587,final
2019-01-11,2,1008028,NP0551,41.0,2.5365853,6.0276423,10.609756,15.6658535,36.585365,42.9,68.342674,75.53405,86.81705,final
2019-01-21,2,1008028,NP0551,41.0,26.439024,5.9560976,34.09756,17.287806,45.609756,31.674797,286.95456,175.42131,137.996,final
2019-02-01,2,1008028,NP0551,41.0,30.707317,7.5390244,59.682926,19.522764,74.439026,37.01382,284.7695,263.76685,189.07832,final
2019-02-11,2,1008028,NP0551,41.0,13.414634,10.47317,70.560974,23.968292,87.46342,47.039024,119.01009,260.84027,177.68092,final
2019-02-21,2,1008028,NP0551,41.0,15.195122,5.0780487,59.317074,23.090244,101.97562,51.4187,200.38722,228.96588,189.61021,final
2019-03-01,2,1008028,NP0551,41.0,4.3414636,9.23252,32.95122,24.78374,103.70732,57.493496,65.634636,127.42262,173.94981,final
2019-03-11,2,1008028,NP0551,41.0,3.682927,9.7780485,23.219511,24.088617,104.39025,63.722763,58.75557,97.01221,159.17616,final
2019-03-21,2,1008028,NP0551,41.0,13.902439,13.226016,21.92683,32.236584,115.34146,72.61463,103.711296,72.312836,155.04997,final
2019-04-01,2,1008028,NP0551,41.0,57.292683,14.744716,74.87805,37.74878,167.51219,82.05528,315.4904,186.85458,198.16396,final
2019-04-11,2,1008028,NP0551,41.0,19.341463,16.696749,90.53658,44.66748,184.31706,92.72439,112.189445,192.35239,193.72551,final
2019-04-21,2,1008028,NP0551,41.0,9.902439,18.196749,86.53659,49.63821,167.78049,104.96504,64.24366,167.5322,157.12311,final
2019-05-01,2,1008028,NP0551,41.0,15.04878,41.534145,44.292683,76.42764,152.12195,138.96016,43.08402,60.53556,109.14266,final
2019-05-11,2,1008028,NP0551,41.0,16.658537,34.534145,41.609756,94.26504,155.36584,163.02113,54.78438,46.954857,95.44385,final
2019-05-21,2,1008028,NP0551,41.0,20.487804,51.941463,52.19512,128.00975,160.65854,209.88455,44.761414,43.000698,77.09188,final
2019-06-01,2,1008028,NP0551,41.0,59.780487,75.21138,96.92683,161.687,216.09756,275.8634,80.762215,61.148636,78.72068,final
2019-06-11,2,1008028,NP0551,41.0,43.219513,90.88211,123.48781,218.03496,255.63416,356.9675,50.290417,57.608818,72.00485,final
2019-06-21,2,1008028,NP0551,41.0,100.21951,120.8439,203.21951,286.9374,341.95123,464.5854,83.61113,71.32334,73.88459,final
2019-07-01,2,1008028,NP0551,41.0,114.19512,152.64796,257.63416,364.374,398.85367,602.48865,75.60841,71.10251,66.47921,final
2019-07-11,2,1008028,NP0551,41.0,144.17073,144.71788,358.5854,418.20975,523.6829,730.50977,99.634544,85.91139,71.8798,final
2019-07-21,2,1008028,NP0551,41.0,186.09756,138.48618,444.4634,435.85202,699.87805,850.7992,133.18187,101.953354,82.36488,final
2019-08-01,2,1008028,NP0551,41.0,69.31707,102.76667,399.5854,385.97073,754.1463,912.03174,68.96109,103.48227,82.78299,final
2019-08-11,2,1008028,NP0551,41.0,92.80488,114.4813,348.2195,355.73413,830.2927,991.9789,81.857895,97.916855,83.78239,final
2019-08-21,2,1008028,NP0551,41.0,90.48781,128.16667,252.60976,345.41464,900.2927,1068.2041,71.70548,73.515686,84.354195,final
2019-09-01,2,1008028,NP0551,41.0,90.04878,81.48943,273.3415,324.1374,930.561,1074.482,109.89641,84.56696,86.66758,final
2019-09-11,2,1008028,NP0551,41.0,74.51219,69.36016,255.04878,279.01627,961.8537,1052.9602,106.92848,91.56122,91.38847,final
2019-09-21,2,1008028,NP0551,41.0,61.536587,56.34309,226.09756,207.19269,923.17065,988.45935,108.46632,108.909294,93.42815,final
2019-10-01,2,1008028,NP0551,41.0,6.487805,22.268291,142.53659,147.97154,815.4634,858.07965,42.1288,96.44708,95.0623,final
2019-10-11,2,1008028,NP0551,41.0,5.97561,20.10244,74.0,98.71382,677.26825,733.46423,43.723278,76.17114,92.39015,final
2019-10-21,2,1008028,NP0551,41.0,9.365853,17.523577,21.82927,59.89431,500.53656,612.50165,63.781403,41.34302,81.86805,final
2019-11-01,2,1008028,NP0551,41.0,1.8292683,2.195935,17.17073,39.82195,433.0488,511.9309,94.90453,49.464005,84.740295,final
2019-11-11,2,1008028,NP0551,41.0,0.41463414,0.44308943,11.6097555,20.162601,340.6585,397.8927,99.47722,66.0097,85.79419,final
2019-11-21,2,1008028,NP0551,41.0,0.68292683,0.700813,2.9268293,3.3398376,250.85367,270.42682,99.68626,95.04776,92.893524,final
2019-12-01,2,1008028,NP0551,41.0,3.9268293,3.012195,5.02439,4.1560974,164.73172,191.94958,111.41552,109.483215,86.18029,final
2019-12-11,2,1008028,NP0551,41.0,19.926828,3.3894308,24.536585,7.102439,110.14634,125.97886,297.12183,244.05482,87.91216,final
2019-12-21,2,1008028,NP0551,41.0,4.097561,3.7707317,27.951218,10.172358,52.707317,73.4065,103.726364,217.17928,73.60017,final
2020-01-01,2,1008028,NP0551,41.0,41.0,5.304065,65.02439,13.186992,87.21951,56.785366,446.42572,385.02457,149.25784,final
2020-01-11,2,1008028,NP0551,41.0,4.097561,6.0276423,49.19512,15.6658535,85.34146,42.9,82.49779,262.24478,188.6043,final
2020-01-21,2,1008028,NP0551,41.0,3.2439024,5.9560976,48.341465,17.287806,79.21952,31.674797,75.24488,239.33026,229.63867,final
2020-02-01,2,1008028,NP0551,41.0,1.0,7.5390244,8.341463,19.522764,78.39025,37.01382,47.850613,54.404404,198.48291,final
2020-02-11,2,1008028,NP0551,41.0,3.902439,10.47317,8.146341,23.968292,81.87805,47.039024,57.534683,45.381832,166.94789,final
2020-02-21,2,1008028,NP0551,41.0,20.756098,5.0780487,25.658537,23.090244,101.951225,51.4187,255.56631,109.143005,189.56697,final
2020-03-01,2,1008028,NP0551,41.0,8.365853,9.23252,33.02439,24.78374,106.39024,57.493496,93.91066,127.6683,178.24294,final
2020-03-11,2,1008028,NP0551,41.0,40.219513,9.7780485,69.34146,24.088617,126.68293,63.722763,305.9911,255.56891,191.61472,final
2020-03-21,2,1008028,NP0551,41.0,22.292683,13.226016,70.87805,32.236584,144.87805,72.61463,149.74573,203.77286,193.10541,final
2020-04-01,2,1008028,NP0551,41.0,7.414634,14.744716,69.92683,37.74878,111.29269,82.05528,62.87573,175.27245,133.58487,final
2020-04-11,2,1008028,NP0551,41.0,47.219513,16.696749,76.926834,44.66748,154.41464,92.72439,240.67899,164.95065,163.12679,final
2020-04-21,2,1008028,NP0551,41.0,46.07317,18.196749,100.70732,49.63821,197.24391,104.96504,220.17383,193.46776,183.91655,final
2020-05-01,2,1008028,NP0551,41.0,70.560974,41.534145,163.85365,76.42764,266.80487,138.96016,162.37749,207.36649,188.80562,final
2020-05-11,2,1008028,NP0551,41.0,20.804878,34.534145,137.43903,94.26504,283.70728,163.02113,65.27238,143.49365,171.82794,final
2020-05-21,2,1008028,NP0551,41.0,44.365852,51.941463,135.7317,128.00975,307.31708,209.88455,86.69579,105.80555,145.3418,final
2020-06-01,2,1008028,NP0551,41.0,90.65854,75.21138,155.82927,161.687,389.60974,275.8634,119.25806,96.485794,140.49881,final
2020-06-11,2,1008028,NP0551,41.0,133.7561,90.88211,268.7805,218.03496,483.14633,356.9675,144.71532,122.75227,134.85916,final
2020-06-21,2,1008028,NP0551,41.0,156.92683,120.8439,381.3415,286.9374,617.7805,464.5854,128.67276,132.3371,132.62347,final
